"","V1","V2","V2A","C_COW_ALPHA","B_COUNTRY_ALPHA","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125_05","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V144G","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215_07","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V228_LOCAL","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","X003R2","X003R","V243","V244","V245","V246","V247","V248","V248_CS","V249","V250","V254","N_REGION_ISO","V256","V256B","V257","V258","V258A","V260","V261","V262","Y001","Y001_1","Y001_2","Y001_3","Y001_4","Y001_5","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","WEIGHTB","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","S024","S025","COW"
"11",6,840,840,"USA","USA",58,1,1,1,2,2,4,2,1,1,2,1,2,1,1,1,2,2,2,2,8,2,0,2,2,0,1,0,1,0,0,0,0,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,4,4,4,2,7,5,1,3,8,1,3,4,2,2,3,2,2,2,2,3,5,2,5,3,5,5,4,3,4,4,1,2,2,1,1,1,2,2,2,3,2,NA,NA,NA,2,2,5,2,5,8,6,1,2,1,3,2,2,4,2,2,3,2,3,2,3,3,3,3,2,3,4,3,2,3,3,3,4,2,4,2,7,1,10,10,1,10,5,1,10,9,6,2,2,100000020,0,7,8,2,2,2,1,1,1,4,4,3,1,4,8,6,3,2,1,2,5,3,2,3,3,3,1,4,4,4,4,4,5,1,5,5,5,2,3,3,3,3,3,1,4,4,2,4,8,8,1,1,1,8,1,1,1,1,1,10,8,8,8,5,1,1,1,2,2,2,2,2,2,1,4,2,1,5,1,1,1,3,2,1,840002,840002,1,3,10,5,7,1,2,1,1,2,7,2,1956,55,3,5,2,2,1,1,1240,9,840112,55,2,840002,840010,840003,840058,1240,1.15,1.15,1,20110610,2011,5,1,1,1,1,1,3,2,0.484167,1,0.81713,1,0.5,0.33,0.66,0.496667,1,1,1,1,1,1,0,0,0,0,1,0.33,0.66,0.33,0.44,1,1,0,1,0.666667,1,1,1,1,1,1,1,0.777778,0.777778,0.851852,1,1,0.5,0.75,0.75,1,2,8400600011,0.515233,0.772849,84006212011,8406,8402011,2
"12",6,840,840,"USA","USA",59,1,NA,2,4,2,4,2,2,1,1,1,2,1,2,2,2,1,2,2,7,1,0,0,2,0,0,0,0,1,0,0,0,1,2,2,2,2,2,1,2,2,3,1,3,1,2,2,4,4,4,2,8,3,1,2,2,1,2,3,4,1,4,2,2,2,2,1,4,2,3,1,2,5,1,3,5,4,2,2,2,4,1,2,3,2,2,1,NA,NA,NA,NA,4,5,1,9,3,2,8,1,2,1,3,2,2,3,1,3,2,2,1,2,3,4,3,2,1,2,3,2,3,3,3,2,4,2,4,2,5,1,10,1,1,10,1,3,10,10,8,2,1,100000020,0,5,4,2,1,2,2,1,3,4,4,4,2,3,8,4,6,3,2,3,3,2,3,3,3,3,2,3,4,4,4,4,1,1,5,5,5,1,3,2,3,4,4,1,4,4,4,4,8,9,2,2,1,8,2,2,1,1,1,8,8,5,5,7,1,1,1,2,2,1,1,2,2,1,3,3,1,5,1,1,1,3,2,2,840002,840002,2,2,7,2,5,2,2,1,4,2,6,2,1973,38,2,3,1,1,1,1,1240,9,840112,23,2,840002,840022,840006,840034,1240,1.48,1.48,1,20110610,2011,1,0,0,1,0,0,2,1,0.429722,1,0.624584,1,0.5,0.33,0.33,0.386667,1,1,1,0.666667,0.888889,1,1,0,0,0.333333,1,0,0,0.33,0.11,1,1,0,1,0.666667,1,1,1,1,1,1,0.777778,0.777778,0.444444,0.666667,1,0.33,0,0.165,0.165,1,2,8400600012,0.663082,0.994624,84006212011,8406,8402011,2
"13",6,840,840,"USA","USA",60,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,3,1,2,1,2,3,3,3,3,2,9,9,1,4,7,1,3,1,2,1,2,2,1,1,1,3,5,4,5,4,4,5,3,3,3,1,2,2,2,3,2,2,2,2,2,NA,NA,NA,NA,NA,6,5,5,5,4,4,6,1,2,2,2,2,2,2,1,2,2,2,1,2,2,3,3,3,2,2,2,2,2,2,2,NA,3,3,3,3,6,5,6,6,6,6,4,5,6,6,6,3,3,2e+07,2,6,1,1,1,1,2,2,10,3,3,3,2,5,6,7,8,3,3,3,5,3,3,3,3,3,2,4,4,4,4,4,1,5,5,5,5,3,4,3,2,2,3,1,4,NA,4,4,8,8,5,5,5,7,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,2,2,5,1,1,5,1,1,1,3,2,1,NA,NA,1,NA,5,4,7,2,2,2,2,4,NA,2,1955,56,3,5,2,2,1,1,1240,7,840109,18,2,840002,840049,840006,840035,1240,0.5,0.5,1,20110610,2011,3,1,0,1,0,1,2,NA,0.124445,1,0.408194,1,0,0,0.33,0.11,1,0,0,0.833333,0.277778,1,0,0,0,0,1,0,0,0.33,0.11,1,0,0,0,0,1,1,0.66,0.66,0.773333,1,0.444444,0.444444,0.444444,0.444444,1,0.33,0.5,0.415,0.415,1,2,8400600013,0.224014,0.336022,84006212011,8406,8402011,2
"14",6,840,840,"USA","USA",61,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,0,2,0,1,0,0,2,0,0,1,1,2,2,2,2,2,1,2,2,3,1,3,1,2,3,3,4,3,2,9,6,1,2,8,1,2,1,2,4,2,1,3,1,1,3,5,2,5,3,3,5,4,4,2,2,2,2,2,2,1,3,2,3,2,2,NA,NA,NA,NA,6,7,2,10,1,7,8,1,1,1,3,2,2,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,1,1,10,1,1,10,1,1,10,10,7,2,2,2e+07,2,2,2,1,1,1,2,2,10,2,3,3,2,6,8,6,8,3,2,3,6,2,3,3,3,3,2,4,3,4,3,4,1,5,5,5,5,4,4,1,2,3,4,2,4,4,4,4,8,8,5,7,1,9,1,1,1,1,1,6,6,6,6,4,1,1,1,1,2,1,1,1,3,1,3,1,2,1,1,1,1,3,1,1,840001,840001,4,2,9,7,6,1,2,2,3,3,5,2,1943,68,3,6,2,2,1,1,1240,8,840110,25,2,840002,840041,840007,840045,1240,2,2,1,20110610,2011,2,0,0,1,0,1,2,1,0.096389,1,0.568473,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.33,0.33,0.22,1,1,0,1,0.666667,1,1,0.66,1,0.886667,1,0.555556,0.555556,0.555556,0.555556,1,0.33,0,0.165,0.165,1,2,8400600014,0.896057,1.344086,84006212011,8406,8402011,2
"15",6,840,840,"USA","USA",62,1,2,2,3,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,7,1,2,0,0,0,2,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,3,3,1,2,3,4,4,4,4,9,6,1,3,3,1,3,3,4,2,4,2,1,2,2,2,5,3,3,1,3,4,4,3,3,1,1,2,2,2,1,1,2,2,2,2,1,NA,NA,NA,2,4,6,6,4,4,4,1,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,2,3,3,3,2,2,2,3,3,2,4,2,7,1,9,7,1,9,5,6,10,9,8,2,1,2e+07,2,3,3,1,1,2,2,2,7,4,4,4,2,5,6,6,NA,3,2,2,6,2,3,3,3,3,1,4,3,4,4,4,1,5,5,5,5,3,4,3,3,4,4,1,4,4,4,2,7,7,3,1,8,9,2,3,2,2,2,10,9,8,9,8,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,3,2,2,840002,840002,1,1,9,8,7,1,2,1,4,3,6,2,1954,57,3,5,2,2,1,1,1240,9,840112,21,2,840002,840027,840007,840046,1240,0.72,0.72,1,20110610,2011,3,1,0,1,1,0,2,1,0.456945,1,0.825972,1,0.5,0,0.33,0.276667,1,0.33,0,0.333333,0.221111,1,1,1,1,1,1,0.33,0.33,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0.888889,0.777778,0.888889,1,0.33,0.5,0.415,0.415,1,2,8400600015,0.322581,0.483871,84006212011,8406,8402011,2
"16",6,840,840,"USA","USA",63,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,8,2,2,0,0,0,2,0,0,0,0,0,0,1,2,1,1,1,2,1,1,1,3,1,2,3,2,2,3,3,3,1,10,7,1,2,10,1,4,3,1,1,4,1,3,1,1,2,4,2,3,2,2,6,1,3,2,1,2,2,2,2,1,2,2,3,3,3,NA,NA,NA,NA,5,3,8,2,9,10,1,1,2,2,2,2,3,1,1,3,3,3,2,2,3,2,3,2,2,2,2,3,3,3,2,4,4,2,3,1,1,10,10,8,8,7,2,10,10,10,4,1,1,9e+07,9,1,1,1,1,1,2,1,10,1,1,4,2,1,4,7,5,4,4,4,9,3,3,3,3,3,2,3,4,4,4,4,5,5,5,5,5,4,4,3,2,2,4,1,4,4,4,4,7,4,5,1,3,8,1,1,1,1,1,1,1,1,1,1,1,10,1,1,3,2,2,2,2,1,4,1,5,1,1,1,1,2,1,1,840001,840001,4,2,5,3,6,2,2,2,1,2,6,2,1938,73,3,6,2,2,1,1,1240,7,840109,19,2,840002,840024,840004,840064,1240,1.11,1.11,1,20110610,2011,0,0,0,0,0,0,1,0,0.0825,1,0.36,1,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0,0.33,0.33,0.22,1,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0,0,0,0,1,0,0,0,0,1,2,8400600016,0.497312,0.745968,84006212011,8406,8402011,2
"17",6,840,840,"USA","USA",64,1,1,1,2,2,3,1,3,1,1,2,2,1,2,1,2,2,1,2,6,1,1,2,2,0,1,0,0,2,2,2,NA,1,2,2,2,2,2,1,2,2,3,3,3,1,2,3,3,4,3,1,9,3,6,0,6,1,4,4,1,1,4,2,3,1,1,3,6,2,1,2,5,4,4,4,2,4,2,1,2,3,1,2,1,2,1,3,NA,2,NA,3,5,2,3,2,5,2,7,1,3,1,2,2,2,3,2,2,2,2,1,2,2,3,2,2,2,3,2,2,2,2,2,2,3,4,3,1,1,3,5,4,6,8,8,9,10,9,3,3,2,100000020,0,4,3,1,1,1,1,2,8,3,3,3,1,8,6,4,6,2,1,2,4,2,4,3,4,3,3,2,1,2,2,2,1,1,5,5,1,2,1,1,1,3,3,1,4,2,1,3,8,9,3,5,3,9,1,1,1,1,1,5,6,8,4,1,1,1,1,1,1,1,1,3,1,4,4,1,1,2,NA,1,1,3,2,3,840002,840002,1,3,6,7,6,1,1,NA,2,4,5,2,1967,44,2,3,2,2,1,1,1240,8,840110,47,2,840003,840005,840013,840093,1240,1.07,1.07,1,20110610,2011,1,0,1,0,0,0,2,1,0.179167,1,0.535648,1,0,0,0.33,0.11,1,0.66,0,0.5,0.386667,1,0,0,0,0,1,0.33,0,0.33,0.22,1,1,0,0,0.333333,1,1,0.66,1,0.886667,1,0.444444,0.555556,0.777778,0.592593,1,0.66,0,0.33,0.33,1,2,8400600017,0.479391,0.719086,84006212011,8406,8402011,2
"18",6,840,840,"USA","USA",65,1,3,3,1,1,4,2,2,1,1,2,1,1,2,1,2,2,2,2,7,2,0,NA,2,2,2,2,0,2,2,0,2,1,2,2,2,2,2,1,2,2,2,2,3,1,4,3,3,3,3,4,7,5,1,1,8,3,4,4,2,3,2,NA,2,2,NA,3,5,2,4,4,3,3,5,2,6,5,1,1,2,1,1,1,1,1,2,5,5,1,1,NA,2,2,7,2,6,3,5,1,2,2,2,2,2,4,3,3,3,2,2,2,3,4,3,2,2,3,3,2,NA,2,4,3,4,2,4,2,8,1,10,8,1,10,5,NA,10,10,5,3,2,100000020,0,7,8,3,2,2,1,1,1,4,4,4,NA,10,8,4,5,2,1,2,5,2,3,3,3,3,2,3,3,3,3,3,5,5,5,5,5,3,3,2,2,3,4,2,4,4,4,4,7,5,1,1,3,8,1,2,1,2,1,10,10,10,10,5,1,1,1,NA,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,840002,840002,8,2,7,9,9,2,1,NA,1,2,8,1,1935,76,3,6,2,1,1,1,1240,8,840110,NA,2,840002,840032,840002,840021,1240,0.23,0.23,1,20110610,2011,5,1,1,1,1,1,3,2,0.702222,0.915,0.901667,1,NA,NA,1,NA,0.66,1,1,1,1,1,1,1,0,0.666667,1,0.66,0.33,0.33,0.44,1,1,1,1,1,1,0.5,0.66,0.66,0.606667,1,1,1,1,1,1,1,1,1,1,1,2,8400600018,0.103047,0.15457,84006212011,8406,8402011,2
"19",6,840,840,"USA","USA",66,1,1,2,3,2,2,2,3,2,2,1,1,1,1,2,1,2,2,2,8,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,2,1,1,2,3,2,3,3,3,2,8,5,1,3,5,3,4,3,2,4,1,2,2,3,2,4,6,3,5,3,5,6,4,3,3,1,1,2,2,2,1,2,2,3,2,1,NA,NA,NA,NA,5,6,5,7,5,5,6,1,2,2,2,2,2,2,2,3,3,2,1,3,3,3,4,3,2,3,3,2,3,3,3,2,3,2,4,2,7,4,8,7,5,5,5,5,8,9,3,2,1,1e+07,1,4,1,1,1,1,2,2,10,3,4,3,2,4,9,7,7,1,2,3,8,2,3,4,4,3,2,3,2,3,3,3,5,5,5,5,5,3,3,1,2,3,3,2,4,3,2,3,6,6,8,7,6,6,1,4,2,2,3,6,5,5,8,4,2,2,2,2,2,2,2,2,NA,1,3,1,4,4,3,3,NA,2,2,2,840002,840002,2,3,2,7,7,2,2,1,2,3,4,2,1956,55,3,5,2,2,1,1,1240,8,840110,18,2,840002,840049,840006,840035,1240,0.33,0.33,1,20110610,2011,2,1,0,1,0,0,2,NA,0.525834,1,0.604954,1,0.5,0.33,0.66,0.496667,1,0.33,0,0.5,0.276667,1,1,1,1,1,1,0.33,0,0.66,0.33,1,0,1,1,0.666667,1,0.5,0.66,0.66,0.606667,1,0.555556,0.444444,0.444444,0.481481,1,0.33,1,0.665,0.665,1,2,8400600019,0.147849,0.221774,84006212011,8406,8402011,2
"20",6,840,840,"USA","USA",67,1,1,1,2,2,3,2,2,2,2,2,1,1,2,1,2,1,2,1,8,1,2,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,3,3,2,3,3,7,4,1,1,7,1,3,3,4,2,1,1,1,2,3,2,3,4,4,3,2,3,4,2,5,4,1,1,2,2,1,1,1,2,2,3,1,1,NA,NA,3,3,5,6,3,3,7,1,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,3,3,2,2,2,3,2,4,4,4,2,1,1,10,1,1,9,1,9,10,9,8,2,2,9e+07,9,2,8,3,2,2,2,1,1,4,4,2,2,4,6,5,7,2,2,2,8,2,3,4,3,3,1,3,4,4,4,4,5,5,5,5,5,3,4,4,3,4,4,1,4,4,4,4,8,8,2,2,1,10,2,3,1,1,1,10,10,10,10,5,1,1,1,2,2,2,2,2,3,1,3,1,2,5,1,1,1,3,1,1,840002,840002,2,2,5,8,7,1,1,NA,1,2,6,1,1947,64,3,5,2,2,1,1,1240,9,840112,25,2,840006,840005,840013,840093,1240,0.6,0.6,1,20110610,2011,3,1,0,1,1,0,2,1,0.456389,1,0.602917,1,1,0.33,0.33,0.553333,1,0.66,1,0.166667,0.608889,1,1,0,0,0.333333,1,0.33,0.33,0.33,0.33,1,0,1,1,0.666667,1,0,0.66,0.33,0.33,1,1,1,1,1,1,0.33,0.5,0.415,0.415,1,2,8400600020,0.268817,0.403226,84006212011,8406,8402011,2
"21",6,840,840,"USA","USA",68,1,1,1,3,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,7,2,2,0,2,0,0,0,0,0,0,1,0,1,2,2,2,2,2,1,2,2,1,1,3,1,1,3,2,4,3,2,5,5,6,0,7,NA,NA,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,3,3,1,2,4,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,7,8,10,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1991,20,1,1,NA,NA,NA,1,1240,8,840110,23,1,840002,840001,840004,840063,1240,0.41,0.41,1,20110610,2011,NA,NA,0,1,0,1,2,NA,0.225333,0.745,0.448948,0.83,NA,0,0,0.103,0.66,0,0,NA,0.023,0.66,NA,NA,NA,NA,0.66,0.33,0.66,0.66,0.55,1,0,1,1,0.666667,1,0,0.33,1,0.443333,1,NA,NA,NA,NA,0.66,0.33,NA,NA,0.35248,0.66,2,8400600021,0.183692,0.275538,84006212011,8406,8402011,2
"22",6,840,840,"USA","USA",69,1,1,1,3,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,7,2,2,0,0,0,1,0,2,0,0,0,0,1,2,2,2,2,2,1,2,2,3,2,3,3,3,4,3,4,3,2,9,7,1,0,5,2,1,1,2,4,2,1,1,2,1,4,5,2,5,3,5,5,4,5,4,1,2,2,2,3,1,2,2,2,2,2,NA,NA,NA,NA,7,3,2,6,4,2,8,1,2,2,3,3,3,2,2,3,3,2,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,5,3,10,7,4,8,8,7,10,9,7,2,1,9e+07,9,1,1,1,1,1,2,2,10,1,2,3,3,7,9,6,8,2,2,3,4,3,3,4,3,3,2,3,2,3,3,3,5,5,5,5,5,3,3,3,3,3,3,1,4,4,3,4,6,5,9,4,6,7,2,5,2,2,2,1,1,6,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,5,3,2,2,3,2,2,NA,NA,1,3,9,9,8,1,2,2,4,3,4,2,1974,37,2,3,2,2,1,1,1240,9,840112,21,2,840002,840038,840002,840023,1240,0.71,0.71,1,20110610,2011,2,0,0,1,0,1,2,NA,0.4425,1,0.392546,1,0,0.33,0.66,0.33,1,0,0,0,0,1,1,1,1,1,1,0.33,0.33,0.66,0.44,1,0,0,1,0.333333,1,1,0.66,1,0.886667,1,0,0,0.555556,0.185185,1,0.33,0,0.165,0.165,1,2,8400600022,0.3181,0.477151,84006212011,8406,8402011,2
"23",6,840,840,"USA","USA",70,1,1,2,2,2,1,2,4,1,1,1,2,2,2,2,1,2,1,2,7,2,2,0,0,0,1,0,0,0,0,0,0,1,2,2,2,1,2,1,2,2,3,2,2,3,2,3,2,3,3,1,9,7,1,1,5,1,2,3,4,1,4,1,3,2,1,6,6,2,4,3,5,5,3,5,1,1,2,2,2,3,1,2,2,1,2,2,NA,NA,1,NA,8,10,1,9,1,2,8,1,2,1,2,2,2,1,1,3,3,3,2,2,3,3,3,3,3,3,3,4,2,NA,4,4,4,4,4,1,1,6,10,2,1,7,1,1,10,10,8,2,2,1e+07,1,2,2,1,1,1,1,1,10,1,2,2,2,6,9,7,6,3,2,4,4,3,4,4,4,4,2,4,4,4,4,4,5,5,5,1,5,4,3,2,2,3,2,1,4,4,4,4,6,4,5,3,6,5,1,1,1,1,1,3,1,5,1,3,1,1,1,1,3,2,2,2,4,5,5,1,1,5,3,5,2,3,1,1,840001,840001,4,2,7,7,10,2,2,2,3,4,6,2,1946,65,3,6,2,2,1,1,1240,7,840109,18,2,840002,840005,840013,840093,1240,0.63,0.63,1,20110610,2011,1,0,0,1,0,0,2,NA,0.096389,1,0.345972,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.33,0.33,0.22,1,1,0,0,0.333333,1,1,0.33,0.66,0.663333,1,0.222222,0,0.444444,0.222222,1,0.33,0,0.165,0.165,1,2,8400600023,0.282258,0.423387,84006212011,8406,8402011,2
"24",6,840,840,"USA","USA",71,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1969,42,2,3,NA,NA,NA,NA,NA,9,840111,NA,NA,840002,840032,840002,840021,1240,0.5,0.5,1,20110610,2011,NA,NA,NA,NA,NA,NA,NA,0,NA,0.66,NA,0.745,NA,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,2,8400600024,0.224014,0.336022,84006212011,8406,8402011,2
"25",6,840,840,"USA","USA",72,1,1,1,3,2,NA,1,1,2,1,1,2,1,2,2,1,2,2,1,10,1,2,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,1,2,4,4,4,NA,2,10,8,1,2,8,1,4,1,4,1,2,1,1,1,1,4,6,3,6,2,6,6,3,1,1,5,1,2,2,3,2,3,2,3,3,NA,NA,NA,NA,NA,6,2,1,10,3,1,4,1,2,1,2,2,2,1,1,3,2,2,1,1,1,2,2,2,NA,2,1,1,3,3,3,3,2,2,1,1,1,1,2,1,5,3,1,7,10,10,6,2,1,2e+07,2,2,2,1,1,1,2,2,10,1,4,1,1,9,9,9,8,4,4,4,10,2,2,4,4,4,1,4,4,4,4,NA,1,5,5,5,5,1,4,1,1,1,1,1,4,4,4,4,7,7,9,8,NA,8,1,1,1,1,1,3,3,5,5,NA,1,1,1,1,1,1,1,1,3,1,3,1,1,4,NA,2,1,3,1,1,840001,840001,1,NA,1,5,5,2,2,1,2,4,6,2,1952,59,3,5,2,2,1,1,1240,7,840109,17,2,840002,840038,840002,840023,1240,0.44,0.44,1,20110610,2011,2,0,0,1,0,1,2,NA,0.069,0.915,0.406991,1,0,0,0.33,0.11,1,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,0.5,1,1,0.833333,1,0.222222,0.222222,0.444444,0.296296,1,0.33,0,0.165,0.165,1,2,8400600025,0.197133,0.295699,84006212011,8406,8402011,2
"26",6,840,840,"USA","USA",73,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,10,1,1,0,2,2,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,3,2,3,3,1,4,4,4,4,1,NA,9,1,2,9,1,3,3,2,1,2,1,1,1,1,4,5,4,4,3,4,4,2,2,4,1,1,2,2,2,1,2,2,3,2,2,NA,NA,NA,NA,5,3,2,7,4,4,5,1,2,1,3,2,2,2,1,3,3,1,1,1,2,3,2,2,2,3,3,2,2,2,2,2,3,2,4,1,9,2,9,5,3,8,5,5,10,10,8,2,2,2e+07,2,2,2,1,1,1,2,2,8,3,4,2,2,6,8,6,8,3,3,3,8,2,2,3,2,3,1,3,4,4,4,4,5,5,5,5,5,3,3,2,2,4,2,1,4,4,4,4,10,10,6,3,3,10,1,1,1,1,1,7,7,8,9,1,1,1,1,1,2,2,2,2,2,1,5,1,1,1,1,1,1,3,1,1,840002,840002,1,1,9,7,7,1,1,NA,1,2,6,1,1975,36,2,3,2,2,1,1,1240,9,840113,22,2,840002,840035,840006,840031,1240,1.65,1.65,1,20110610,2011,3,1,0,1,0,1,2,0,0.041389,1,0.696343,1,0,0,0,0,1,0.33,0,0.166667,0.165556,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0.666667,1,1,1,1,1,1,0.666667,0.666667,0.777778,0.703704,1,0.33,0.5,0.415,0.415,1,2,8400600026,0.739247,1.108871,84006212011,8406,8402011,2
