"","V1","V2","COW","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144b","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V190","V191","V192","V193","V194","V195","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283B","V284","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","Q223_LOCAL","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V363R","V363CS","V364","V367","V368","V368CS","V369","N_REGION_ISO","V373","V375R","V376","G001_CS","G002_CS","V377","Y001","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","S024","S025","V144G","B_COUNTRY_ALPHA","C_COW_ALPHA","X003R2","X003R","G_TOWNSIZE2"
"11",2,840,2,11,1,1,2,2,3,1,3,2,1,1,3,3,3,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,10,10,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,10,10,2,2,2,1,2,2,2,1,2,1,1,3,1,3,8,2,2,1,1,1,1,1,1,3,1,1,10100000,NA,1,3,1,1,1,1,1,1,1,1,2,1,1,NA,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,10,1,1,2,9,1,2,1,1,1,1,1,2,2,2,2,2,2,1,3,1,1,3,1,2,2,3,2,3,2,2,1,2,5,3,3,1,2,2,1,1,3,2,NA,NA,NA,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,2,8,5,1,3,1,1,4,1,2,2,1,1,3,2,1,3,3,1,1,1,1,3,1,2,2,2,2,3,3,2,2,2,2,NA,2,1,2,2,1,1,2,1,1,1,1,1,1,6,NA,2,4,1,1,1,1,5,1,1,3,1,1,4,1,1,1,1,5,1,NA,NA,NA,1,2,2,2,2,1,2,1,2,1,1,2,5,2,1,2,NA,1,1929,60,10,2,1,6,1,NA,NA,5,2,840015,3,1,6,NA,NA,NA,NA,NA,1.9958633,NA,NA,1990,2,2,NA,0.165278,1,0.242565,0.915,0,0,0.33,0.11,1,0,0,0.333333,0.111111,1,0,0,0,0,1,0.33,0.66,0.33,0.44,1,0,0,0,0,1,0,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,0.66,0,0.33,0.33,1,1,8400240011,0.543774,1.627947,84002111990,8402,8401990,1,"USA","USA",3,5,3
"12",2,840,2,12,1,1,1,1,2,1,2,2,1,1,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,10,10,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,1,1,2,2,2,2,2,1,1,1,3,3,3,3,8,2,2,1,1,1,1,1,1,1,1,1,10100000,NA,1,3,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,10,1,1,1,10,5,2,1,1,1,1,1,2,1,1,2,2,2,2,3,1,1,1,1,1,1,2,2,3,2,2,2,2,5,2,4,1,1,2,1,1,4,2,2,2,3,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,3,2,2,2,2,2,3,NA,3,5,5,2,4,5,1,4,NA,NA,NA,NA,NA,NA,2,1,2,3,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,5,5,1,1,1,1,6,1,1,1,1,1,5,1,5,7,5,1,2,2,2,2,2,2,1,2,1,3,3,3,3,1,3,NA,2,1929,61,5,2,4,13,1,NA,NA,3,1,840013,3,1,6,NA,NA,NA,NA,NA,1.6171419,NA,NA,1990,NA,NA,NA,0.055278,1,NA,0.83,0,0,0.33,0.11,1,0,0,0.333333,0.111111,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0.444444,0.444444,0.444444,0.444444,1,NA,NA,NA,NA,0.66,1,8400240012,0.543774,1.319039,84002111990,8402,8401990,1,"USA","USA",3,5,3
"13",2,840,2,13,2,1,1,2,2,1,3,3,1,1,2,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,1,1,2,2,4,1,1,2,1,1,2,2,1,2,2,2,10,9,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,1,3,3,3,3,7,1,1,3,3,3,3,3,3,3,1,1,10100000,NA,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,10,1,1,1,10,1,2,1,1,1,2,2,2,1,2,1,2,2,2,3,1,1,1,1,1,1,2,1,2,1,1,1,1,0,NA,NA,2,2,NA,2,1,4,4,2,3,3,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,3,1,1,2,2,2,3,NA,3,5,5,1,5,5,1,5,3,1,4,1,1,4,2,1,2,2,1,1,1,1,1,1,1,3,3,3,2,1,1,2,2,2,NA,2,1,1,1,1,1,2,3,2,1,1,1,1,6,5,1,2,1,1,1,7,5,1,1,4,1,5,3,1,1,1,2,1,2,5,5,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,NA,2,1915,74,1,2,4,13,2,NA,8,3,1,840013,3,1,6,NA,NA,NA,NA,NA,1.2384204,NA,NA,1990,2,2,NA,0.207222,1,0.54201,0.915,0,0.33,0.33,0.22,1,0,0,0.166667,0.055556,1,1,0,0,0.333333,1,0,0,0.66,0.22,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,0,0.666667,0.444444,0.37037,1,0.66,1,0.83,0.83,1,1,8400240013,0.543774,1.010131,84002111990,8402,8401990,1,"USA","USA",3,6,3
"14",2,840,2,14,1,1,1,1,2,1,2,2,1,1,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,1,1,2,2,3,1,2,2,1,2,1,2,2,2,2,1,7,9,3,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,9,6,2,1,2,2,2,2,1,1,1,1,3,3,1,3,7,2,2,1,1,3,1,3,1,3,1,1,10100000,NA,1,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,10,1,1,2,9,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,1,1,3,1,2,1,3,1,3,2,1,1,1,2,1,4,2,1,2,NA,1,4,4,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,NA,NA,NA,NA,NA,1,NA,2,5,5,5,5,5,5,5,3,1,3,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,NA,2,1,1,1,2,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,3,NA,5,5,5,1,2,2,2,1,2,2,2,2,2,2,2,3,3,1,3,NA,1,1937,52,1,2,1,8,1,NA,NA,4,2,840014,3,2,6,NA,NA,NA,NA,NA,0.8596979,NA,NA,1990,1,1,1,0.085225,0.915,0.557185,0.915,0,NA,0.33,0.22979,0.66,0,0,0.333333,0.111111,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.5,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,0,1,0.5,0.5,1,1,8400240014,0.543774,0.701222,84002111990,8402,8401990,1,"USA","USA",3,4,3
"15",2,840,2,15,1,1,1,1,2,1,2,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,7,8,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,9,8,2,2,2,2,2,2,2,1,1,1,3,3,3,3,9,2,2,1,1,1,1,1,1,3,NA,1,10100000,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,1,1,2,9,1,2,1,1,1,1,1,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,2,2,2,2,3,3,NA,NA,NA,1,NA,1,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,NA,2,4,1,3,5,5,1,1,1,3,1,3,4,1,2,1,2,2,1,1,1,1,1,3,1,1,1,3,2,1,2,2,2,2,NA,2,1,1,1,2,2,2,5,5,1,5,1,1,5,NA,NA,NA,1,1,1,1,1,1,NA,NA,2,5,10,1,2,1,2,3,1,5,5,5,1,2,2,1,2,2,1,2,2,2,2,3,3,3,1,2,NA,1,1920,70,6,2,1,8,1,NA,NA,3,1,840013,4,NA,6,NA,NA,NA,NA,NA,0.102255,NA,NA,1990,1,1,NA,0.097222,1,0.1745,0.915,0,0,0,0,1,0,0,0.166667,0.055556,1,1,0,0,0.333333,1,0,0,0,0,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0,0,0,1,0,0.5,0.25,0.25,1,1,8400240015,0.543774,0.083405,84002111990,8402,8401990,1,"USA","USA",3,6,3
"16",2,840,2,16,1,1,2,2,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,3,4,4,4,5,2,4,2,4,4,3,2,4,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,9,9,2,3,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,9,8,2,2,2,2,2,2,2,1,1,1,3,3,3,3,7,2,3,3,1,1,3,1,3,3,2,2,100000020,62,1,5,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,8,2,1,2,8,3,1,2,1,2,1,2,2,1,1,1,2,1,2,3,1,2,2,1,3,3,3,1,1,1,2,1,2,4,2,3,2,2,2,1,1,2,3,2,3,2,1,3,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,3,2,3,3,1,5,2,5,5,3,6,5,5,4,1,3,1,2,1,4,1,3,2,1,1,1,1,1,1,2,3,1,1,3,3,1,1,1,1,3,NA,1,2,2,2,1,1,1,1,1,1,1,1,1,5,2,5,1,1,5,2,8,8,1,5,3,2,1,10,2,1,1,5,2,1,5,4,6,1,2,1,2,2,1,2,1,2,2,3,5,2,3,1,1,NA,2,1948,42,7,2,1,3,1,NA,NA,4,2,840014,3,1,1,NA,NA,NA,NA,NA,1.6171419,NA,NA,1990,2,2,1,0.193056,1,0.602357,0.915,0,0,0.33,0.11,1,0.66,0,0.666667,0.442222,1,0,0,0,0,1,0.66,0,0,0.22,1,0,1,1,0.666667,1,0.5,NA,NA,NA,0.66,0.444444,0.777778,0.777778,0.666667,1,0.33,0.5,0.415,0.415,1,1,8400240016,0.543774,1.319039,84002111990,8402,8401990,NA,"USA","USA",2,3,1
"17",2,840,2,17,1,1,1,1,1,1,2,3,1,1,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,10,10,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,2,1,1,2,1,2,2,1,4,1,3,3,3,NA,10,1,3,1,1,1,1,1,1,3,1,1,10100000,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,10,5,2,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,1,1,1,1,1,2,1,1,1,2,1,3,0,2,1,2,2,2,2,3,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,3,3,1,10,3,5,5,5,5,5,5,5,1,4,4,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,3,4,3,1,2,2,1,1,NA,2,1,2,1,1,1,2,1,3,1,5,1,1,1,3,1,1,2,1,1,1,1,5,1,1,4,2,5,1,NA,NA,1,2,2,4,6,5,2,1,1,2,2,2,1,1,2,1,1,5,4,5,1,1,NA,2,1918,72,7,2,4,13,2,2,2,3,1,840013,3,1,1,NA,NA,NA,NA,NA,0.4809765,NA,NA,1990,3,3,NA,0.345556,1,0.246,0.915,0,0.33,0.33,0.22,1,0,0,0.166667,0.055556,1,1,0,1,0.666667,1,0.66,0,0.66,0.44,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0,0,0,1,1,0,0.5,0.5,1,1,8400240017,0.543774,0.392314,84002111990,8402,8401990,1,"USA","USA",3,6,1
"18",2,840,2,18,2,1,1,2,2,2,2,3,3,2,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,8,6,4,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,9,9,2,1,2,1,2,2,2,1,NA,3,3,3,2,3,8,3,4,NA,1,1,NA,1,3,3,NA,1,NA,NA,1,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,2,2,2,NA,NA,3,4,2,2,2,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,3,1,3,1,2,2,2,3,2,0,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,2,3,3,3,7,NA,7,5,3,3,3,4,NA,NA,NA,NA,NA,3,1,1,3,3,2,1,1,3,1,3,4,1,1,1,4,4,1,4,4,4,4,NA,4,NA,NA,NA,NA,NA,NA,6,4,5,5,2,2,2,3,1,3,1,6,5,4,9,NA,5,8,8,8,5,10,9,10,1,5,1,5,5,5,1,2,2,2,2,2,2,1,2,3,3,3,3,3,1,3,NA,1,1900,90,7,2,1,7,1,NA,NA,7,2,840017,3,1,5,NA,NA,NA,NA,NA,0.3938707,NA,NA,1990,NA,NA,0,0.221944,1,NA,0.83,0,0,0,0,1,0.33,0,0.333333,0.221111,1,1,1,0,0.666667,1,0,0,0,0,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,0.555556,0.333333,0.888889,0.592593,1,NA,NA,NA,NA,0.66,1,8400240018,0.543774,0.321265,84002111990,8402,8401990,NA,"USA","USA",3,6,3
"19",2,840,2,19,1,1,1,1,3,3,2,4,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,8,10,NA,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,10,9,2,1,2,2,2,2,1,2,3,3,3,3,3,3,10,1,4,3,3,3,3,3,3,3,3,1,10100000,NA,2,7,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,9,6,3,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,1,2,1,3,2,3,2,2,2,2,NA,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,2,1,1,3,2,3,5,NA,8,NA,3,NA,3,4,5,4,2,4,1,4,2,1,1,2,1,1,1,2,2,3,4,1,1,1,4,4,4,4,4,2,2,NA,4,3,3,3,3,3,3,5,5,5,3,1,5,6,5,1,5,NA,NA,NA,7,7,5,NA,10,3,2,10,1,6,6,1,5,1,NA,5,3,1,2,2,2,1,2,2,1,2,2,2,3,2,4,1,1,NA,2,1963,27,7,2,1,8,1,NA,NA,5,2,840015,2,1,5,NA,NA,NA,NA,NA,1.1513137,NA,NA,1990,2,2,0,0.57225,0.915,0.465997,0.83,0,0,0.33,0.11,1,0.66,1,1,0.886667,1,1,1,NA,0.959,0.66,0,1,0,0.333333,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,NA,0.666667,0.666667,0.59,0.66,0.66,0,0.33,0.33,1,1,8400240019,0.543774,0.939081,84002111990,8402,8401990,1,"USA","USA",1,2,3
"20",2,840,2,20,1,1,1,NA,2,1,2,3,2,2,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,8,6,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,10,9,2,1,2,2,2,2,1,2,NA,3,3,3,3,3,10,1,2,3,3,3,3,3,3,3,3,2,100000020,NA,2,6,1,1,1,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,5,2,2,4,10,3,2,2,2,2,2,2,1,2,2,2,2,2,1,NA,1,2,1,1,1,1,1,1,1,1,1,1,2,2,0,2,NA,2,1,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,3,1,1,3,3,3,3,6,2,6,5,5,5,5,5,5,3,1,4,1,3,2,1,1,1,2,1,2,3,3,NA,4,1,1,1,4,4,1,1,4,4,4,NA,4,2,3,3,3,3,1,8,6,7,4,1,1,6,5,2,2,7,NA,NA,NA,10,6,8,6,3,2,9,1,5,NA,1,5,1,2,3,1,1,2,2,2,2,2,2,1,2,3,3,3,3,3,1,2,NA,1,1920,70,5,2,2,3,1,NA,NA,8,3,840018,2,1,5,NA,NA,NA,NA,NA,1.5300361,NA,NA,1990,4,2,0,0.471944,1,NA,0.83,0.5,0,0.33,0.276667,1,0,1,0.833333,0.611111,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,NA,NA,1,NA,0.66,0.66,1,0.83,0.83,1,1,8400240020,0.543774,1.24799,84002111990,8402,8401990,NA,"USA","USA",3,6,3
"21",2,840,2,21,1,1,1,1,2,2,2,3,2,3,2,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,7,7,3,4,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,10,7,2,1,2,2,2,2,1,2,NA,3,3,3,3,3,9,1,2,3,1,3,3,3,3,3,3,2,100000020,NA,2,6,NA,NA,NA,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,3,9,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,3,0,3,1,NA,NA,3,2,3,NA,NA,2,2,NA,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,3,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,3,4,4,1,1,1,4,1,4,1,1,1,NA,3,3,3,2,NA,3,NA,4,3,3,1,1,1,2,4,1,1,1,NA,NA,NA,NA,2,NA,NA,1,2,9,1,3,9,1,5,1,7,5,5,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,NA,2,1900,90,1,2,1,NA,2,1,7,6,2,840016,3,3,5,NA,NA,NA,NA,NA,1.9087576,NA,NA,1990,NA,NA,0,0.513611,1,NA,0.745,1,0,0,0.333333,1,0.33,1,0.833333,0.721111,1,1,1,0,0.666667,1,1,0,0,0.333333,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,1,8400240021,0.543774,1.556899,84002111990,8402,8401990,NA,"USA","USA",3,6,3
"22",2,840,2,22,1,1,2,1,3,1,3,2,2,3,1,1,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,6,6,2,4,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,8,5,2,2,2,1,2,2,2,1,2,2,1,3,1,3,6,2,2,1,1,1,3,1,3,3,1,1,10100000,NA,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,9,1,1,2,9,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,1,3,2,1,1,3,2,1,1,1,1,1,5,0,2,1,1,2,2,3,2,2,3,3,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,3,1,2,2,1,3,1,5,2,8,5,9,10,8,7,6,1,2,2,4,1,4,1,2,2,1,1,1,1,1,3,3,1,3,2,2,2,2,2,2,2,1,NA,3,2,2,2,1,1,2,1,1,1,2,1,1,6,4,1,1,1,4,1,3,4,1,1,1,1,1,3,1,1,1,1,3,1,1,6,8,2,2,2,1,2,1,2,1,2,2,2,2,4,3,1,2,NA,1,1925,64,7,2,1,4,1,NA,NA,4,2,840014,2,1,7,NA,NA,NA,NA,NA,0.7650176,NA,NA,1990,2,3,NA,0.068889,1,0.425037,0.915,0,0,0,0,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.33,0.33,0.22,1,0,0,1,0.333333,1,0,NA,NA,NA,0.66,0.333333,0.222222,0.333333,0.296296,1,1,0,0.5,0.5,1,1,8400240022,0.543774,0.623995,84002111990,8402,8401990,1,"USA","USA",3,5,4
"23",2,840,2,23,1,1,2,3,3,3,2,3,1,2,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,7,7,3,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,NA,NA,NA,2,1,2,1,2,2,2,1,2,1,1,1,1,3,3,2,2,3,1,2,3,1,3,3,2,1,2e+07,NA,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,2,1,2,2,2,5,1,1,3,8,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,1,2,2,2,1,2,1,2,2,1,4,1,2,1,2,2,1,2,2,2,2,3,3,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,3,1,2,3,3,3,1,7,2,7,3,3,2,3,5,7,1,4,4,1,1,4,1,1,2,1,1,1,1,1,1,3,3,2,2,2,3,2,3,3,3,3,NA,3,1,3,2,1,1,1,2,2,1,1,1,2,4,3,2,1,1,3,2,6,6,2,8,2,1,2,5,1,1,1,3,1,2,7,4,7,2,2,2,2,2,2,1,2,2,2,2,4,2,4,1,2,NA,1,1929,60,10,2,4,1,1,NA,NA,5,2,840015,2,1,7,NA,NA,NA,NA,NA,0.3862961,NA,NA,1990,1,2,0,0.331111,1,0.510269,0.915,0,0.33,0.33,0.22,1,0.66,0,0.333333,0.331111,1,1,0,0,0.333333,1,0.66,0.33,0.33,0.44,1,1,0,1,0.666667,1,0,NA,NA,NA,0.66,0.222222,0.555556,0.555556,0.444444,1,0.66,0,0.33,0.33,1,1,8400240023,0.543774,0.315087,84002111990,8402,8401990,2,"USA","USA",3,5,4
