"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"54472",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052725,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171107,20171128,NA,NA,158,"de",0.801340830405338,0.217695778197858,0.315059861373661,"CH0","CH06",NA,3,2,1,2,1,2,1,4,1,1,10,9,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,3,3,2,3,3,3,3,5,1,2,2,2,2,2,2,4,4,2,4,1,4,1,4,2,1,2,2,2,1,1,2,2,9,6,5,4,3,3,2,2,3,2,2,2,4,4,2,3,2,3,2,3,9,4,2,4,1,NA,75604,3,1,10,7,1,10,10,1,3,10,9,1,1,1,3,2,3,3,1,3,4,0,8,NA,7,2,0,0,0,0,1,1,2,1,5,10,10,10,10,1,10,10,2,1,1,1,3,3,3,2,2,1,2,2,2,1,1968,49,4,2,2,826,"GB",1,756,"CH",0,191,"HK",1,1,1,3,7,3,3,2,5,3,7,3,1,2,2,21,NA,2,NA,NA,NA,10
"54473",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052726,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171025,20171114,NA,NA,158,"de",0.716497526443737,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,2,1,1,1,2,1,3,1,2,10,8,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,NA,2,4,1,2,2,4,4,4,2,4,1,1,1,2,2,2,3,3,3,3,3,NA,NA,1,2,2,1,1,2,2,1,3,3,3,6,5,NA,4,3,3,2,3,3,2,2,2,3,3,2,3,2,3,3,3,8,4,3,4,4,NA,75604,7,2,10,7,1,9,10,8,8,10,10,1,1,1,3,3,4,2,2,3,4,2,6,NA,5,2,1,0,0,0,6,1,1,1,1,10,4,6,10,3,4,4,1,1,1,1,2,2,2,1,1,1,3,3,4,2,1955,62,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,0,2,5,3,5,3,2,1,3,2,2,1,2,33,NA,6,33,NA,NA,8
"54474",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052727,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171101,20171124,NA,NA,158,"de",0.700855459167283,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,2,1,1,2,3,2,1,2,2,8,7,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,2,4,1,2,3,2,4,2,2,2,1,2,2,2,2,2,3,3,3,2,3,3,4,4,1,2,1,1,2,2,1,2,2,3,4,5,2,2,1,2,3,3,3,2,3,3,3,3,2,3,3,2,2,3,7,2,3,3,2,NA,75605,9,3,9,7,5,8,9,9,6,9,6,1,1,2,2,1,3,2,3,2,3,1,3,NA,2,1,1,1,0,0,9,5,2,2,1,6,7,6,8,8,5,6,1,1,1,1,3,2,2,1,1,2,3,3,4,1,1959,58,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,2,5,3,3,2,2,1,2,1,1,2,1,52,NA,7,22,NA,NA,7
"54475",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052728,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171023,20171113,NA,NA,158,"de",0.716497526443737,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,3,1,2,1,3,2,3,2,2,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,2,5,1,2,3,5,4,1,4,3,2,2,2,3,3,2,3,4,4,3,4,1,4,1,4,2,0,1,2,3,1,2,1,3,4,3,5,8,7,2,3,2,3,3,2,2,3,3,2,3,4,2,2,3,4,2,2,4,1,NA,75603,9,1,10,10,1,10,10,8,8,8,8,2,2,3,4,2,3,2,2,2,4,2,3,NA,7,1,1,0,NA,0,6,1,1,1,1,10,5,10,10,2,10,8,1,1,1,2,3,1,2,2,1,1,2,4,4,2,1961,56,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,2,5,3,5,3,3,2,3,2,1,1,2,51,NA,4,51,NA,NA,8
"54476",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052729,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171024,20171204,NA,NA,158,"de",0.729263026693562,0.217695778197858,0.315059861373661,"CH0","CH06",NA,2,2,1,1,1,2,2,2,2,2,8,7,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,3,3,1,2,4,4,4,3,2,4,1,1,2,2,2,2,2,3,3,2,3,4,1,1,4,2,1,1,2,2,1,2,2,2,6,2,2,2,2,3,2,2,3,1,2,2,3,3,2,3,3,2,2,3,9,4,2,4,1,NA,75601,7,3,10,8,3,10,10,7,9,10,9,1,1,2,3,2,3,2,2,2,4,2,6,NA,4,1,1,1,0,0,8,1,2,3,1,10,10,7,10,8,10,2,2,4,1,2,3,3,3,1,1,1,2,3,3,1,1954,63,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,2,5,3,7,3,2,1,4,2,4,1,NA,51,NA,5,34,NA,NA,8
"54477",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052730,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171024,20171107,NA,NA,158,"de",0.92348167930384,0.217695778197858,0.315059861373661,"CH0","CH05",NA,1,1,1,1,1,2,2,1,1,2,9,8,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,NA,1,NA,NA,1,NA,0,1,0,1,0,2,2,2,4,1,2,3,4,4,4,2,4,1,2,2,2,2,2,3,4,4,2,3,3,1,1,3,1,1,1,3,2,1,2,3,3,5,3,3,2,3,2,2,3,2,3,3,3,3,3,2,3,3,2,3,3,7,4,3,4,4,NA,75602,10,1,9,9,5,3,10,10,5,10,7,2,2,1,3,3,3,2,2,3,4,1,3,NA,2,1,1,1,0,1,10,1,1,2,1,10,7,2,5,2,10,5,1,1,1,2,4,1,2,1,1,1,3,3,4,2,1955,62,5,3,2,40,"AT",0,40,"AT",0,40,"AT",5,1,3,1,2,1,NA,NA,2,1,3,2,2,NA,1,53,NA,7,NA,NA,NA,2
"54478",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052731,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171025,20171110,NA,NA,158,"de",1.34664681206668,0.217695778197858,0.315059861373661,"CH0","CH03",NA,2,2,2,2,3,3,1,4,1,1,9,10,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2,5,2,4,1,5,2,2,1,4,1,3,2,2,2,2,2,4,4,3,4,1,4,1,4,2,1,2,3,2,1,1,3,3,6,10,2,2,1,4,2,3,3,2,2,2,3,3,2,3,3,2,2,2,9,3,2,4,1,NA,75602,2,1,10,8,3,10,10,1,2,10,9,4,4,1,3,1,4,3,1,4,4,0,8,NA,6,2,0,1,0,0,3,2,7,6,5,10,10,10,10,10,8,8,2,7,0,NA,5,1,1,2,2,1,2,3,3,2,1985,32,2,2,2,276,"DE",0,200,"CSHH",0,40,"AT",6,1,0,2,4,2,3,2,3,2,5,3,3,1,NA,73,NA,1,72,NA,NA,10
"54479",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052732,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171117,20171207,NA,NA,158,"de",1.40429736360546,0.217695778197858,0.315059861373661,"CH0","CH05",NA,1,2,2,2,2,3,2,3,3,2,2,10,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,1,3,5,2,2,2,3,1,2,1,2,2,2,3,4,4,3,3,3,2,4,3,2,1,1,3,3,1,2,2,2,5,2,4,1,2,3,3,4,3,3,3,3,4,4,3,2,3,2,3,2,8,4,2,3,1,NA,75601,10,1,10,10,8,10,10,10,1,5,8,3,2,1,3,2,2,1,2,3,4,2,8,NA,7,2,0,0,0,0,1,1,1,1,1,5,5,10,5,5,10,5,1,10,1,2,3,2,2,3,3,2,4,3,4,1,1987,30,2,2,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,2,3,2,NA,NA,3,2,3,2,1,NA,2,43,NA,3,NA,NA,NA,3
"54480",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052733,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171023,20171114,NA,NA,144,"fr",1.0037842080559,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,2,2,2,2,2,2,2,2,2,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,2,1,2,5,1,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,3,1,1,1,NA,NA,2,3,3,3,3,6,NA,NA,NA,NA,2,3,3,3,1,3,2,2,2,2,3,3,2,2,2,8,3,3,4,2,NA,75601,10,2,4,8,3,5,8,4,5,8,7,1,1,1,2,2,3,2,2,1,4,2,4,NA,1,1,1,0,0,0,5,1,2,1,1,8,7,7,10,4,8,3,2,1,1,2,3,2,2,2,2,2,2,2,3,2,1950,67,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,2,2,1,3,2,2,1,1,1,4,NA,1,52,NA,NA,NA,NA,NA,1
"54481",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052734,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171107,20171212,NA,NA,158,"de",1.13423155045302,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,2,1,1,2,2,2,3,2,1,6,6,1,1,0,1,1,1,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1,0,NA,1,3,3,3,3,3,4,2,3,3,5,1,2,2,3,2,2,3,4,4,3,4,4,3,2,4,3,0,1,2,2,1,2,2,2,4,1,5,5,5,3,2,3,2,2,3,2,2,2,3,3,4,2,2,3,4,4,2,4,2,NA,75603,8,1,10,10,1,10,10,7,3,10,7,2,2,1,4,2,4,2,1,3,4,1,6,NA,6,2,0,0,0,0,2,2,2,1,1,10,8,10,10,5,5,10,1,2,1,3,3,1,3,2,2,3,2,4,4,2,1964,53,4,3,1,756,"CH",0,380,"IT",0,380,"IT",4,1,2,3,3,2,NA,NA,0,1,1,1,2,NA,2,24,NA,8,NA,NA,NA,4
"54482",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052735,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171024,20171204,NA,NA,144,"fr",0.767237195951169,0.217695778197858,0.315059861373661,"CH0","CH05",NA,1,1,1,2,2,2,1,3,2,3,10,8,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,1,2,5,1,2,2,5,1,2,1,4,2,2,2,2,2,2,3,3,4,3,4,4,1,4,3,2,1,3,3,2,1,2,2,3,5,4,3,5,2,3,2,2,3,1,3,2,3,3,2,2,2,2,2,3,8,4,3,4,1,NA,75605,10,1,10,10,1,10,10,7,3,10,8,1,1,1,4,4,4,2,3,3,4,2,6,NA,7,2,0,0,0,0,1,1,1,1,1,10,5,5,10,8,4,8,1,3,1,1,3,2,2,3,1,1,1,2,3,1,1958,59,5,3,1,756,"CH",1,756,"CH",1,756,"CH",3,1,3,1,5,3,3,2,2,1,3,2,NA,3,NA,NA,NA,5,52,NA,NA,6
"54483",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052736,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171023,20171107,NA,NA,158,"de",1.0037842080559,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,2,1,2,3,4,3,3,2,2,10,10,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,3,3,2,4,4,2,2,3,1,2,2,2,2,2,3,3,3,3,3,3,NA,3,2,2,1,3,1,3,2,2,2,3,5,8,3,4,5,3,3,3,3,2,3,2,3,3,2,3,3,3,2,3,8,3,3,3,2,NA,NA,8,2,9,9,1,5,10,5,2,10,8,1,1,2,3,3,3,2,2,3,4,2,3,NA,6,2,0,0,0,0,3,1,1,3,1,10,3,8,10,7,8,5,1,3,1,2,3,2,3,2,1,1,3,3,3,2,1946,71,6,3,1,756,"CH",1,756,"CH",1,756,"CH",3,1,3,1,2,1,NA,NA,2,1,2,1,4,NA,1,51,NA,10,NA,NA,NA,1
"54484",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052737,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171023,20171109,NA,NA,144,"fr",1.23505468248744,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,2,1,1,1,2,1,2,2,2,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,2,2,5,1,2,3,4,4,3,3,3,1,2,2,3,2,2,3,3,3,3,4,4,3,3,4,2,0,3,3,2,1,2,2,3,6,1,5,7,5,3,3,3,4,2,3,3,4,4,3,3,3,2,3,3,8,4,4,4,1,NA,75601,7,1,10,6,1,10,10,5,1,10,8,2,2,1,4,4,3,1,2,3,4,2,3,NA,6,1,1,0,0,1,7,1,1,2,1,8,8,8,8,2,3,8,1,2,1,1,NA,2,3,1,1,1,1,2,4,1,1966,51,4,3,1,756,"CH",0,276,"DE",1,756,"CH",1,1,2,4,3,2,2,1,3,2,3,2,3,2,NA,52,NA,4,52,NA,NA,3
"54485",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052738,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171024,20171107,NA,NA,158,"de",1.20142226591641,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,3,1,2,2,2,1,2,2,2,10,10,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,3,3,3,4,4,4,1,1,4,1,2,2,2,2,2,2,3,4,3,3,1,4,3,1,1,1,2,2,2,2,3,3,3,5,5,5,1,1,2,2,2,2,1,2,2,3,3,2,3,2,2,2,3,10,4,4,4,1,NA,75605,10,1,10,10,1,10,10,5,8,10,10,1,1,1,4,3,4,1,2,3,4,1,8,NA,1,1,1,0,0,1,6,1,1,1,1,10,5,5,10,5,1,5,1,1,1,1,3,1,2,1,1,1,2,4,4,1,1948,69,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,0,2,3,2,2,1,2,1,3,2,4,4,2,52,NA,6,52,NA,NA,4
"54486",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052739,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171031,20171128,NA,NA,158,"de",0.8933425732717,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,2,1,1,1,2,1,2,1,2,8,6,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,3,3,1,2,3,4,3,3,2,2,1,2,1,2,2,2,2,3,3,3,3,3,4,3,4,2,1,1,2,2,1,2,3,3,5,5,5,5,5,3,3,2,3,1,2,2,2,2,2,3,2,2,2,2,7,2,2,3,2,NA,75601,8,NA,9,8,NA,NA,8,8,6,10,7,1,1,2,3,2,4,3,2,3,3,1,3,NA,1,1,1,0,0,0,7,1,1,1,1,8,3,5,5,1,3,1,1,1,1,1,3,2,3,1,1,1,2,3,2,2,1952,65,6,3,1,756,"CH",1,756,"CH",1,756,"CH",5,NA,NA,NA,2,1,NA,NA,1,1,1,1,4,NA,NA,NA,NA,7,NA,NA,NA,NA
"54487",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052740,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171031,20171212,NA,NA,158,"de",1.1295788224087,0.217695778197858,0.315059861373661,"CH0","CH01",NA,1,1,1,2,2,2,2,3,2,2,8,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,2,4,1,2,2,4,4,2,2,3,1,2,2,3,2,2,3,3,3,2,3,3,1,4,1,2,0,1,3,2,1,2,2,3,4,5,5,1,1,3,3,2,2,3,3,3,3,3,2,3,3,2,3,2,7,4,3,4,1,NA,75602,9,1,10,9,1,10,9,3,1,10,7,1,1,1,4,3,3,2,2,2,4,1,8,NA,5,1,1,1,0,0,2,1,4,5,1,10,1,4,5,7,6,1,1,1,1,3,4,3,3,1,1,2,2,3,4,1,1960,57,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,2,3,2,NA,NA,2,1,2,1,1,NA,1,31,NA,7,NA,NA,NA,7
"54488",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052741,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171024,20171123,NA,NA,158,"de",0.787500409238779,0.217695778197858,0.315059861373661,"CH0","CH03",NA,3,2,1,2,2,2,1,3,1,2,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,5,1,1,3,2,2,1,1,1,2,3,2,3,3,3,3,4,4,1,3,1,4,1,2,2,1,3,3,1,1,3,2,3,10,10,1,1,1,3,3,4,4,2,3,3,4,4,3,3,3,4,2,4,3,4,4,4,1,NA,75601,1,1,10,1,1,10,10,1,1,10,3,1,1,1,4,1,4,1,4,3,4,2,4,NA,4,1,1,0,0,0,3,3,1,10,5,10,10,10,10,10,10,10,1,5,1,2,1,3,3,1,1,2,1,4,4,1,1962,55,5,3,1,756,"CH",1,756,"CH",NA,NA,NA,1,1,4,6,7,3,NA,NA,2,1,2,1,3,NA,NA,26,NA,5,NA,NA,NA,10
"54489",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052742,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171110,20171127,NA,NA,158,"de",0.98925160819691,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,2,1,2,2,1,1,4,2,2,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,1,2,1,1,3,4,5,2,1,4,2,2,2,3,3,3,3,2,3,2,3,3,2,3,1,1,1,1,1,2,2,1,3,3,5,9,8,8,10,4,3,4,4,2,3,3,4,4,3,3,4,3,3,4,5,4,3,4,1,NA,75609,8,1,10,7,4,7,10,10,3,10,5,2,2,2,3,2,3,3,4,3,4,0,8,NA,6,1,1,0,0,0,5,NA,9,10,10,10,7,5,10,10,8,6,9,10,1,2,3,2,3,2,2,1,1,2,3,2,1947,70,6,3,1,756,"CH",1,756,"CH",1,756,"CH",5,1,2,1,3,2,NA,NA,2,1,4,2,4,NA,NA,42,NA,3,NA,NA,NA,4
"54490",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052743,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171024,20171108,NA,NA,158,"de",1.02647624897816,0.217695778197858,0.315059861373661,"CH0","CH02",NA,3,2,1,1,2,2,2,1,2,1,8,7,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,2,5,1,2,4,2,4,3,2,3,1,2,1,2,2,2,3,3,2,2,4,4,3,3,4,2,1,3,3,2,1,3,2,3,7,2,2,4,4,2,3,4,2,2,2,2,4,4,2,2,3,2,2,4,7,4,3,4,2,NA,75612,10,1,9,10,1,10,10,1,1,10,8,1,1,1,4,2,4,3,1,3,4,8,2,NA,1,1,1,1,1,1,10,1,2,1,1,5,1,2,5,8,5,1,1,1,1,3,2,3,3,1,1,1,2,4,4,2,1966,51,4,3,1,756,"CH",1,756,"CH",0,276,"DE",4,1,3,3,3,2,NA,NA,3,2,5,3,1,NA,1,32,NA,4,NA,NA,NA,3
"54491",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052744,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171024,20171128,NA,NA,144,"fr",1.02647624897816,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,2,1,3,2,1,2,3,2,1,8,5,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,3,3,1,1,2,3,3,2,1,3,2,4,2,3,3,3,2,3,3,2,3,4,2,1,2,2,1,3,3,1,1,2,2,3,10,5,5,1,3,3,2,3,4,1,3,3,4,4,3,2,3,3,3,4,5,3,4,4,1,NA,75604,5,1,10,5,1,10,10,5,5,10,5,1,1,2,4,4,4,2,1,4,4,1,8,NA,7,2,0,0,0,0,1,1,1,1,1,10,10,10,10,10,10,10,1,10,1,2,1,3,3,1,1,2,1,2,2,2,1963,54,4,3,1,756,"CH",0,380,"IT",0,276,"DE",1,1,1,2,3,2,4,2,2,1,3,2,5,1,NA,91,NA,6,25,NA,NA,5
"54492",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052745,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171026,20171107,NA,NA,158,"de",0.850970207057507,0.217695778197858,0.315059861373661,"CH0","CH04",NA,1,2,3,2,2,2,1,4,3,1,5,8,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,1,2,2,4,4,3,3,3,1,2,2,2,2,3,4,3,3,3,3,4,3,4,3,2,1,2,2,1,1,3,2,2,6,3,5,3,5,3,3,2,2,1,2,3,3,3,2,3,3,2,2,3,9,4,3,4,1,NA,75609,9,1,10,7,2,9,10,7,4,8,9,1,1,1,4,2,4,2,2,3,4,0,8,NA,7,3,0,0,0,0,1,2,4,1,2,10,8,10,10,3,9,8,3,1,1,1,3,2,3,3,3,1,4,4,3,1,1967,50,4,3,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,2,5,3,NA,NA,3,2,3,2,2,NA,2,33,NA,7,NA,NA,NA,5
"54493",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756052746,NA,756,"CH",225,2017,201709,201802,7562017,4,3,2,5,201709,201802,2017,NA,NA,NA,20171101,20171223,NA,NA,158,"de",1.13203950991013,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,2,1,2,3,2,3,1,2,3,5,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,3,3,2,3,2,2,2,3,1,2,1,3,2,2,3,4,4,2,4,3,1,4,2,3,1,2,2,3,2,3,3,3,5,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,4,2,NA,75603,5,5,6,5,5,5,3,5,5,7,5,2,2,2,3,3,3,2,2,3,3,1,2,NA,2,1,1,0,0,0,5,1,1,1,1,8,2,5,5,7,2,3,1,1,1,2,3,3,2,2,2,2,2,2,3,2,1937,82,6,3,2,380,"IT",0,380,"IT",0,380,"IT",5,1,0,1,0,1,NA,NA,1,1,1,1,4,NA,NA,NA,NA,8,NA,NA,NA,1
