"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"31504",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051760,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,43,16.02,16.45,20181203,NA,NA,NA,207,"it",0.587886202091061,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,1,2,3,2,2,6,7,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,5,3,3,2,5,2,4,2,4,1,3,4,3,2,2,2,3,4,3,3,4,2,4,1,2,0,3,1,3,1,3,1,3,4,5,5,6,3,3,2,3,3,2,3,3,2,2,3,4,3,2,3,2,2,4,2,4,2,NA,38066,6,0,9,8,0,10,0,7,5,8,5,1,1,2,4,3,2,1,2,3,3,0,8,NA,7,2,0,1,0,0,4,3,3,1,1,10,5,7,8,7,7,7,1,3,1,2,3,2,2,3,2,2,3,3,3,2,1996,22,1,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,3,2,NA,NA,2,1,2,1,6,NA,2,75,NA,4,NA,NA,NA,NA
"31505",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051761,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,42,19.05,19.47,20181129,NA,NA,NA,207,"it",0.774494314247402,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,3,1,2,1,2,7,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,2,2,4,1,1,4,4,2,3,4,3,1,2,2,3,3,3,2,4,4,3,4,1,3,3,4,2,NA,1,1,4,NA,3,3,NA,NA,3,NA,2,5,2,2,4,3,2,4,4,2,2,4,4,3,2,3,2,7,NA,1,3,1,NA,NA,4,4,10,9,1,10,10,10,8,10,5,1,1,3,NA,1,1,4,NA,1,NA,1,4,NA,3,1,1,1,NA,NA,7,1,1,1,1,4,1,4,4,4,3,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,1981,37,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,3,2,3,2,2,1,2,1,7,1,NA,NA,NA,7,75,NA,NA,3
"31506",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051762,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,71,13.07,14.18,20181129,NA,NA,NA,207,"it",1.10318999920419,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,3,1,2,2,3,1,1,2,3,6,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,2,2,1,2,1,1,3,4,1,3,4,2,1,2,3,3,3,3,2,4,3,1,3,1,3,3,2,2,0,2,1,4,3,3,3,3,NA,3,5,1,5,1,2,3,3,2,3,3,3,3,3,3,3,2,3,3,6,1,2,3,2,NA,NA,4,4,10,10,1,10,5,10,10,10,6,1,1,4,NA,1,1,4,NA,1,NA,1,1,NA,1,1,1,1,NA,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,4,4,2,3,4,2,2,2,2,1945,73,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,2,2,1,1,NA,NA,0,1,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,2
"31507",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051763,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,48,15.34,16.22,20181130,NA,NA,NA,207,"it",0.552375622922713,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,3,2,1,2,3,7,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,5,1,1,5,5,2,4,4,1,1,2,2,3,3,3,2,4,4,3,4,3,1,3,2,2,NA,3,1,3,3,3,3,3,NA,2,NA,1,2,2,2,4,4,2,4,4,4,4,4,4,4,2,3,4,6,2,1,4,1,NA,NA,10,1,10,10,1,10,10,10,10,10,7,1,1,3,NA,2,2,4,NA,2,NA,1,3,NA,2,1,1,1,1,1,7,1,1,1,1,1,1,3,1,3,2,1,1,1,1,2,3,2,3,2,2,2,2,NA,2,2,1955,63,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,3,2,2,1,0,1,1,1,4,1,1,75,NA,7,75,NA,NA,3
"31508",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051764,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,52,18.09,19.01,20181130,NA,NA,NA,207,"it",1.10318999920419,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,3,1,1,2,3,7,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,2,2,2,4,1,1,4,4,2,3,4,2,1,2,2,3,3,3,2,2,2,NA,2,1,4,3,1,1,0,3,1,3,3,3,3,3,NA,2,NA,3,4,2,2,4,4,2,4,4,4,4,4,4,4,2,3,3,6,2,1,4,1,NA,NA,10,2,10,10,1,10,10,10,10,9,7,1,1,2,NA,2,2,4,NA,2,NA,1,2,NA,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,1,1,2,2,2,2,2,1949,69,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,3,3,2,1,3,2,1,1,1,1,5,4,NA,NA,NA,9,81,NA,NA,3
"31509",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051765,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,56,16.58,17.54,20181129,NA,NA,NA,207,"it",0.767206327125422,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,3,1,2,2,2,7,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,2,2,3,3,1,1,4,4,2,2,3,3,1,2,2,3,3,3,2,3,3,3,3,1,4,3,4,2,1,3,1,3,NA,NA,2,NA,NA,3,6,1,4,1,2,4,3,2,4,4,4,4,4,4,2,2,4,4,6,2,2,4,1,NA,38066,6,6,9,9,2,9,10,9,7,10,5,1,1,3,NA,2,1,3,3,1,NA,1,2,NA,1,1,1,1,1,1,10,1,1,1,1,3,1,3,3,3,2,1,1,2,1,2,4,2,2,1,1,2,2,2,2,2,1966,52,4,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,3,2,2,1,1,1,2,1,5,1,NA,NA,NA,6,71,NA,NA,3
"31510",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051766,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,48,11.57,12.45,20181129,NA,NA,NA,207,"it",0.952109827763809,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,3,1,2,2,2,6,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,2,1,2,4,1,1,4,4,3,4,4,3,1,3,3,3,3,3,2,3,3,NA,3,1,3,1,3,1,0,1,2,3,NA,NA,NA,NA,NA,3,8,3,4,2,2,4,4,2,4,3,4,4,4,4,3,2,3,4,6,1,1,3,1,NA,NA,10,9,10,10,1,10,10,9,9,10,6,1,1,3,NA,1,1,4,NA,1,NA,1,4,NA,2,1,1,1,NA,1,9,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,3,3,1,1,2,2,2,2,1,1990,28,2,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,3,2,NA,NA,2,1,2,1,7,NA,NA,NA,NA,8,NA,NA,NA,3
"31511",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051767,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,56,11.48,12.44,20181130,NA,NA,NA,207,"it",0.822611856132945,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,2,1,1,2,2,7,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,2,2,4,1,1,4,4,2,4,5,2,1,2,2,3,3,3,2,3,3,NA,3,1,3,3,2,2,NA,3,2,3,NA,NA,2,NA,NA,2,NA,1,4,2,2,4,4,2,4,4,4,4,4,4,3,2,3,3,6,2,1,3,1,NA,38066,1,1,10,10,1,10,10,10,10,9,6,1,1,4,2,1,1,4,NA,1,NA,1,4,NA,4,1,1,NA,NA,NA,6,2,2,2,2,3,3,4,4,4,3,2,1,2,1,2,3,3,3,2,2,2,NA,NA,NA,1,1983,35,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,3,2,3,2,2,1,2,1,1,5,2,71,NA,8,NA,NA,NA,3
"31512",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051768,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,57,13.14,14.11,20181130,NA,NA,NA,207,"it",1.40341314417719,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,2,1,1,3,4,2,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,2,2,1,2,1,1,5,4,1,3,4,2,1,2,3,3,3,3,1,2,NA,2,2,1,3,3,4,2,0,3,1,3,3,3,2,3,NA,2,7,3,3,2,3,4,3,3,4,4,4,4,4,4,4,3,3,3,5,2,1,3,1,NA,NA,7,2,10,10,1,10,10,9,9,10,NA,1,1,3,3,2,2,3,NA,2,NA,1,4,NA,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1939,79,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,3,2,2,1,1,1,1,1,0,1,4,5,NA,81,NA,6,NA,NA,NA,1
"31513",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051769,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,60,19.14,20.14,20181130,NA,NA,NA,207,"it",0.586693443833205,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,3,1,2,2,3,7,6,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,4,4,1,4,5,2,1,2,2,3,3,3,2,2,3,NA,2,1,3,3,1,1,0,3,1,3,3,3,3,3,NA,2,2,2,4,3,2,4,4,2,4,4,4,4,4,4,4,3,3,4,6,2,1,4,1,NA,NA,10,2,10,10,1,10,10,10,10,9,7,1,1,3,2,1,1,4,3,1,3,1,4,NA,5,1,1,NA,NA,NA,7,1,1,1,2,3,1,4,3,2,2,1,1,3,1,2,4,3,3,1,2,3,2,2,2,1,1959,59,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,3,2,3,2,3,2,1,1,1,1,8,5,2,75,NA,8,NA,NA,NA,2
"31514",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051770,570864,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,47,16.53,17.4,20181130,NA,NA,NA,207,"it",1.40341314417719,2.11849960474308,0.43917435221783,"ITF","ITF1",NA,1,2,1,2,2,2,1,1,2,3,6,6,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,2,2,2,4,1,1,5,5,2,2,2,1,1,2,2,3,3,3,2,1,2,2,2,1,2,1,3,1,1,3,1,2,3,3,3,3,10,4,6,1,3,2,1,4,3,1,3,3,3,3,3,2,3,3,2,3,3,1,1,1,3,NA,38014,4,10,10,10,1,10,10,10,10,1,6,1,1,2,NA,1,2,4,2,2,4,1,4,NA,3,1,1,NA,NA,NA,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1939,79,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,2,1,1,1,0,1,0,1,4,5,NA,75,NA,8,NA,NA,NA,2
"31515",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051771,572011,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,89,11.32,13.01,20181229,NA,NA,NA,207,"it",1.50174159484628,2.11849960474308,0.43917435221783,"ITH","ITH3",NA,1,2,2,1,1,1,2,1,1,3,9,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2,2,4,2,4,NA,3,1,3,1,2,2,1,1,1,1,1,1,4,4,NA,4,1,4,1,4,2,NA,2,2,1,2,NA,NA,NA,2,6,6,6,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,3,4,4,4,1,NA,38004,6,1,10,8,1,10,10,1,1,10,6,1,1,2,4,1,4,3,1,4,4,1,4,NA,NA,1,1,NA,NA,NA,8,1,1,1,1,8,8,8,8,8,1,NA,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1940,78,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,1,1,2,1,0,1,0,1,4,4,2,52,NA,4,51,NA,NA,NA
"31516",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051772,572011,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,48,12.12,13,20181130,NA,NA,NA,207,"it",1.01881825544191,2.11849960474308,0.43917435221783,"ITH","ITH3",NA,1,2,1,2,2,1,1,3,2,2,7,6,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,2,5,1,2,5,4,4,1,1,2,2,2,3,2,3,2,3,4,4,3,4,1,2,1,4,2,1,3,1,1,1,3,2,3,10,8,3,6,4,4,1,4,4,1,1,1,4,4,2,2,3,4,4,3,8,2,4,NA,2,NA,38013,5,1,10,7,10,6,10,7,7,4,5,1,1,2,4,4,2,4,1,2,4,1,8,NA,6,NA,1,NA,NA,NA,3,1,1,1,1,5,3,1,5,10,3,6,2,6,1,2,2,4,4,1,1,2,1,3,2,1,1985,33,2,2,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,5,3,2,NA,NA,2,1,2,1,1,NA,2,52,NA,4,NA,NA,NA,5
"31517",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051773,572011,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,73,18.29,19.42,20181128,NA,NA,NA,207,"it",0.871964043643632,2.11849960474308,0.43917435221783,"ITH","ITH3",NA,1,2,2,1,1,2,2,2,2,1,6,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,4,1,2,2,4,2,2,3,3,2,2,2,3,2,2,3,3,3,3,3,1,2,1,4,2,1,2,2,3,1,3,1,3,7,8,5,4,3,2,2,3,3,2,3,3,2,2,3,3,2,3,3,3,7,1,3,3,1,NA,38066,3,2,8,5,7,7,7,4,7,9,7,1,1,2,4,2,4,3,2,3,3,1,4,NA,1,1,1,1,0,0,4,2,2,3,2,10,8,2,10,10,10,5,2,2,1,1,4,1,3,2,2,1,3,2,3,1,1964,54,4,3,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,1,3,2,NA,NA,1,1,1,1,3,NA,NA,61,NA,10,NA,NA,NA,NA
"31518",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051774,572011,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,45,16.15,17,20181130,NA,NA,NA,207,"it",1.34914549250716,2.11849960474308,0.43917435221783,"ITH","ITH3",NA,1,2,1,2,2,3,1,2,2,3,6,6,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,2,4,2,2,2,2,2,2,2,3,3,3,3,2,2,3,2,3,4,1,1,2,2,0,2,1,3,1,2,3,3,6,6,1,6,1,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,6,2,2,4,1,NA,38009,8,1,8,8,1,1,8,8,8,8,6,1,1,2,3,2,3,3,2,3,3,1,3,NA,6,1,1,0,1,1,6,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,3,2,3,2,2,2,2,4,4,1,1958,60,5,3,1,380,"IT",1,380,"IT",1,380,"IT",4,1,4,4,2,1,2,1,1,1,1,1,3,5,NA,75,NA,8,51,NA,NA,3
"31519",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051775,572011,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,60,18.31,19.31,20190116,NA,NA,NA,207,"it",1.01881825544191,2.11849960474308,0.43917435221783,"ITH","ITH3",NA,1,2,1,1,1,4,2,4,1,1,8,8,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2,5,2,5,3,5,1,1,5,5,1,2,2,2,2,2,NA,4,4,4,4,3,4,2,4,3,0,2,3,4,1,3,3,3,NA,10,1,1,1,4,2,4,4,1,4,4,4,4,4,4,3,4,4,4,1,4,4,1,1,NA,38066,10,1,10,8,10,10,10,6,1,1,1,2,2,4,4,1,1,NA,1,4,4,0,3,NA,7,2,0,0,0,0,1,1,6,10,1,NA,1,1,NA,1,1,1,1,10,1,4,3,4,1,3,3,3,4,4,4,1,1991,27,2,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,3,2,NA,NA,2,1,2,1,3,NA,NA,43,NA,7,NA,NA,NA,NA
"31520",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051776,572011,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,49,19.48,20.37,20190116,NA,NA,NA,207,"it",1.7642483803833,2.11849960474308,0.43917435221783,"ITH","ITH3",NA,1,2,1,2,1,4,2,2,1,1,10,6,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,NA,2,4,2,4,2,3,2,1,3,3,1,2,2,2,2,2,2,3,3,3,3,1,3,4,1,2,0,1,3,4,3,3,3,3,NA,6,5,1,5,3,2,3,3,2,4,3,4,4,4,4,2,2,3,3,1,1,1,1,2,NA,38066,10,1,1,5,1,10,10,7,1,5,4,2,2,3,NA,1,1,1,1,1,4,1,3,NA,3,1,1,1,1,1,5,1,1,1,1,10,1,3,4,1,1,1,1,1,1,3,3,3,3,2,3,3,3,4,4,2,1973,45,4,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,2,1,2,1,1,1,1,1,3,1,NA,52,NA,9,31,NA,NA,NA
"31521",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051777,572016,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,44,14.09,14.53,20190102,NA,NA,NA,207,"it",1.33151859603088,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,2,1,1,1,1,1,1,3,4,3,6,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,4,1,1,4,1,1,2,2,2,1,1,2,3,3,3,1,3,3,2,3,1,2,2,3,2,0,3,1,4,3,3,3,3,7,1,1,1,6,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,7,3,3,3,1,NA,38010,10,10,10,10,3,10,10,10,10,10,7,2,2,2,2,2,2,2,2,2,4,1,1,NA,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,2,1937,82,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,3,1,1,1,NA,NA,0,1,1,1,4,NA,NA,NA,NA,9,NA,NA,NA,2
"31522",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051778,572016,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,82,12.49,14.11,20181212,NA,NA,NA,207,"it",1.19621932174583,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,2,2,1,1,1,2,5,2,5,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,4,1,1,5,1,2,1,1,3,1,1,2,3,2,2,1,3,3,2,3,1,3,3,4,2,NA,1,1,1,2,3,2,3,8,1,8,8,1,1,1,2,3,1,2,3,1,1,3,3,3,1,2,1,6,3,3,3,1,NA,38066,1,8,1,1,1,1,1,1,6,10,6,1,1,3,4,2,2,3,NA,2,4,1,1,NA,1,1,1,1,1,1,10,1,1,1,1,4,3,1,4,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,2,1954,64,5,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,3,2,2,1,NA,NA,1,1,1,1,2,NA,1,91,NA,8,NA,NA,NA,1
"31523",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051779,572016,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,46,11.36,12.22,20181219,NA,NA,NA,207,"it",1.33151859603088,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,2,1,2,3,2,2,1,3,4,3,2,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,1,1,1,4,1,1,1,1,1,2,3,3,3,4,4,3,3,2,2,3,1,4,3,4,2,NA,3,1,3,3,3,3,3,NA,6,1,1,1,1,1,2,3,1,2,2,2,2,2,3,2,2,2,2,5,2,2,3,2,NA,38010,10,10,10,10,1,10,10,10,10,9,8,2,2,2,3,3,3,3,4,2,4,1,1,NA,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1937,82,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,2,1,2,1,NA,NA,0,1,1,1,4,NA,NA,NA,NA,9,NA,NA,NA,2
"31524",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380051780,572016,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,49,16.09,16.58,20181220,NA,NA,NA,207,"it",0.592422704535659,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,2,1,1,1,1,1,1,2,1,5,4,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,1,1,3,2,1,1,1,1,1,2,2,3,2,2,3,3,3,2,3,1,3,3,4,2,1,3,1,3,2,3,2,3,NA,1,6,5,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,2,3,2,NA,38009,10,5,9,10,1,10,10,10,10,10,7,2,2,3,3,3,2,3,1,2,4,2,1,NA,2,1,1,1,1,1,10,1,3,1,1,8,1,8,8,8,8,8,1,1,1,2,2,3,3,3,3,3,2,2,2,2,1999,19,1,1,1,380,"IT",0,250,"FR",1,380,"IT",6,2,0,3,3,2,NA,NA,2,1,2,1,7,NA,NA,NA,NA,7,NA,NA,NA,1
